nilai_rating,nilai_prediksi,nilai_MAE
,,5.619692989363384
0.0,6.093959956768806,
0.0,7.3052599030304215,
0.0,3.330790311759177,
0.0,-0.21493323639594175,
0.0,-3.407708045988174,
0.0,4.2142193952596125,
0.0,3.2456475951591885,
0.0,3.3458746955479675,
0.0,2.8075572668771867,
0.0,2.460471525885093,
0.0,2.7768282631850956,
0.0,8.542703540377152,
0.0,6.953658043362121,
0.0,3.645995161952927,
0.0,6.953661273352875,
0.0,6.776549765809841,
0.0,4.405372511071611,
0.0,1.5426812072422007,
0.0,3.90970321995335,
0.0,4.347429909574426,
0.0,4.081084142081276,
0.0,1.2380864779545813,
0.0,1.509426873054279,
0.0,21.35064493861127,
0.0,2.089087440937157,
0.0,2.8651006827116685,
9.0,6.0838362969459245,
0.0,4.830617052045286,
0.0,2.5450981983643066,
0.0,6.126965426887829,
0.0,-1.7342382291995735,
0.0,5.538396989683195,
0.0,5.525487630048958,
0.0,5.739661598357844,
0.0,1.4033334635868688,
0.0,4.880092747721986,
0.0,3.900478225893409,
0.0,3.623014698002174,
0.0,3.4821328498936186,
0.0,3.053418519218149,
0.0,3.5526338348771076,
0.0,2.452419966942821,
0.0,7.837486616702398,
0.0,6.744467578591217,
0.0,3.8400489833315326,
0.0,6.744470634166275,
0.0,8.14849990198483,
0.0,4.767318639446188,
0.0,4.659214402920177,
0.0,4.378525681420826,
0.0,4.591873278339655,
0.0,4.282328022196806,
0.0,3.4389123764386818,
0.0,6.865372387100183,
0.0,5.677583724484904,
0.0,4.751972824987828,
0.0,6.128784910771728,
0.0,5.357695122833705,
0.0,8.198240262541528,
0.0,-30.12489931452168,
0.0,7.110391440069482,
0.0,-1.1070911571311208,
10.0,9.405614645776485,
10.0,-7.964553750840261,
9.0,29.697496204309985,
10.0,12.204141972411827,
0.0,34.27529536900764,
7.0,43.67615218557125,
10.0,5.269595199318087,
10.0,4.526667480796494,
10.0,4.672908322102282,
10.0,4.889982928048846,
0.0,-15.898460955405241,
10.0,15.800824745344809,
0.0,11.729600660349771,
10.0,4.524995267057489,
0.0,11.729607468427862,
10.0,27.902798857051575,
10.0,5.670233780828974,
8.0,52.9558744184088,
10.0,-17.93032326081896,
10.0,22.748319135266662,
10.0,11.320532693178468,
10.0,-132.9035498124656,
10.0,13.938660083455144,
10.0,8.616421637125708,
10.0,8.641944875058767,
0.0,11.427601987401308,
10.0,-5.689797703449906,
10.0,-21.12465428454357,
0.0,12.048627306054348,
10.0,8.193104476090891,
0.0,3.1120315479148593,
0.0,5.516823849760853,
0.0,4.851699877222508,
0.0,6.404278468977464,
0.0,-25.58737538912832,
0.0,-1.5093845530680394,
0.0,4.490609906554159,
0.0,3.39713844243545,
0.0,3.825326960775021,
0.0,3.1126369968038565,
0.0,3.2897849657177254,
0.0,4.4383722071732645,
0.0,9.409646552178746,
0.0,7.503340274911551,
0.0,4.089128311708916,
0.0,7.503343330486607,
0.0,8.678308411895172,
0.0,4.6370277194437,
0.0,4.587768294964041,
0.0,4.311478768139306,
0.0,4.034304877000924,
0.0,4.780245268058348,
7.0,5.615956644551207,
0.0,7.301922041835101,
10.0,6.824478444347374,
10.0,5.126821468652668,
10.0,9.279614193122637,
10.0,5.269129249051489,
0.0,5.6821029634136835,
0.0,2.8782300218162886,
0.0,17.02759198496358,
0.0,-1.6993964298526916,
10.0,5.843137298002322,
7.0,4.841039515447245,
7.0,9.018394443644612,
0.0,5.82383642737468,
0.0,8.964890600529662,
0.0,5.381333369897636,
0.0,5.14341163228089,
0.0,5.112227072746848,
0.0,4.6033223630544855,
0.0,6.713755159582069,
0.0,4.353242686913401,
0.0,8.942547631948553,
0.0,8.060198378313158,
0.0,5.494566937573082,
0.0,8.060200887189048,
0.0,10.107925027569934,
0.0,6.365707539484756,
0.0,6.574532017226963,
0.0,5.958583567739964,
5.0,5.654304794375253,
9.0,5.846930093861659,
0.0,4.625091336434211,
0.0,8.070770237478051,
0.0,6.708499983373422,
0.0,7.509375930705961,
0.0,6.795917931936722,
0.0,6.1849554844008345,
9.0,7.909243209431587,
7.0,7.184113607686258,
0.0,6.726174015350894,
0.0,-2.9258432712599536,
10.0,12.893516986769189,
10.0,13.273034558186367,
10.0,11.861290813068841,
10.0,8.966522225384427,
10.0,10.403369687300465,
10.0,11.219353043083776,
10.0,10.621550986978036,
10.0,10.503892364192017,
10.0,10.061853783774538,
10.0,10.175148597119982,
10.0,9.288187077796021,
10.0,14.85744075948659,
10.0,13.756266956851086,
10.0,10.86087043336853,
10.0,13.756269975526083,
10.0,14.773818155393075,
10.0,11.773817656936876,
10.0,11.242850620897276,
10.0,11.350854737496437,
10.0,11.696178219016858,
10.0,11.555799822293444,
10.0,10.843559356443544,
10.0,14.36233398336796,
10.0,13.191455818125696,
10.0,11.415257319740773,
10.0,13.622202230173418,
10.0,11.998942027692733,
10.0,11.599421714728518,
10.0,11.450870073810492,
10.0,10.886068158213066,
0.0,4.260119742657763,
0.0,7.30561224640816,
0.0,7.293190766099888,
0.0,7.506703782679593,
0.0,3.5351406439012214,
0.0,6.542351025850765,
0.0,5.58676364610121,
0.0,5.390185634152361,
0.0,5.249231846909146,
0.0,4.820569574421879,
0.0,5.319697017648642,
0.0,3.878423609388002,
10.0,9.604914048926211,
10.0,8.511764340244545,
0.0,5.607132850478588,
10.0,8.511767396169684,
10.0,9.915673026620064,
0.0,6.53443967016672,
0.0,6.426371657999219,
0.0,6.091092944679549,
0.0,6.342268140484594,
0.0,6.165540189175606,
0.0,4.8504602284658205,
0.0,9.3654503211489,
10.0,8.213659274401234,
10.0,5.01328672530581,
0.0,4.88993798722495,
0.0,5.279692586330216,
0.0,7.128596644576171,
0.0,6.087496124938995,
0.0,5.906452761987524,
0.0,-0.9009788328834805,
0.0,7.065950581039561,
0.0,12.13978662430479,
0.0,6.491247092544914,
0.0,1.3878200517627897,
0.0,10.52389070417373,
0.0,0.7792475973665847,
0.0,5.355887605808575,
0.0,3.7798232899359925,
0.0,4.132314062281401,
0.0,6.493601363790813,
0.0,-4.785504921102185,
0.0,6.982538727663882,
0.0,7.3074817936510135,
0.0,4.266336823798938,
0.0,7.307481000269671,
0.0,9.011464999654185,
0.0,6.1069323079789495,
0.0,5.528179332738975,
0.0,5.603234909698859,
0.0,15.413418285961875,
8.0,10.524106685422261,
0.0,3.555002253895145,
0.0,6.792078499866526,
0.0,6.246102007289816,
0.0,5.472073528732321,
8.0,0.8760552908648995,
0.0,4.71832009497238,
0.0,11.746220453226192,
0.0,-67.1913692561471,
0.0,9.996558861460624,
0.0,-2.3528912749070283,
0.0,8.52325079648536,
0.0,8.703725923465976,
10.0,9.067861442709656,
10.0,5.634334435553617,
10.0,8.137840311992314,
10.0,6.781265634057853,
0.0,6.659428109218719,
0.0,6.554526685901435,
0.0,6.122188559088579,
0.0,6.588154854078974,
0.0,5.767452421833967,
0.0,11.41664096539034,
0.0,10.066913389959366,
0.0,6.882522811851573,
0.0,10.06691672549057,
10.0,11.410221852014548,
0.0,7.776232896383787,
10.0,7.951768195761449,
0.0,7.410723771830543,
0.0,7.643330559219553,
0.0,7.36633951282346,
0.0,6.724855818031462,
10.0,10.065943319360363,
10.0,9.114453897099045,
0.0,7.910050643953294,
10.0,9.519248554763777,
0.0,8.77155791007785,
10.0,8.187531023268534,
10.0,7.715424163167542,
10.0,8.43850403702346,
0.0,0.806174468820064,
0.0,5.538396989683195,
0.0,5.525487630048957,
0.0,5.739661598357845,
0.0,-7.653338580265563,
0.0,4.880092747721985,
0.0,3.90047822589341,
0.0,3.623014698002173,
0.0,3.4821328498936186,
0.0,3.053418519218149,
0.0,3.5526338348771076,
0.0,2.4524199669428217,
0.0,7.837486616702398,
0.0,6.744467578591218,
0.0,3.840048983331533,
0.0,6.744470634166273,
0.0,8.14849990198483,
0.0,4.767318639446188,
0.0,4.659214402920178,
0.0,4.378525681420827,
0.0,4.591873278339655,
0.0,4.282328022196807,
0.0,3.4389123764386826,
0.0,6.865372387100182,
0.0,5.677583724484904,
0.0,4.751972824987827,
0.0,6.128784910771726,
0.0,4.488037618546464,
0.0,5.159766291371953,
0.0,17.109628428373988,
0.0,-67.76807815850941,
0.0,-1.9882785094390338,
0.0,8.091710467885141,
0.0,4.212884215443412,
0.0,8.145961370278117,
0.0,4.918996107486113,
0.0,9.091929102141664,
0.0,7.891662052656469,
0.0,6.289406819216546,
0.0,6.786337921465745,
0.0,5.859166320629873,
0.0,8.409814866624822,
0.0,5.034221007117826,
0.0,7.124764957659561,
0.0,7.749233034016739,
0.0,7.3401278287019815,
0.0,7.749231745617545,
0.0,9.879927951922518,
0.0,7.962560431780459,
0.0,6.7770182259532445,
0.0,6.642197231965508,
0.0,5.5422891466200825,
0.0,4.864859360306643,
0.0,5.208440933432364,
0.0,8.105035939463681,
0.0,5.937466555866457,
9.0,6.680359307802832,
9.0,7.511846025578897,
0.0,7.280780511351918,
0.0,7.699211868577057,
9.0,5.301931345942078,
0.0,5.659315525552059,
0.0,-2.0621370876595426,
0.0,9.04064097841569,
0.0,7.82271801595428,
0.0,8.256763622451553,
0.0,6.769970147610115,
10.0,7.774855626027939,
10.0,9.343224011426518,
0.0,6.879111093988456,
0.0,6.9417377483036375,
0.0,6.347260768206899,
0.0,6.6800215886933,
10.0,5.543611257945294,
0.0,9.814249962748125,
0.0,9.363645007422083,
0.0,7.373389182316648,
0.0,9.363646577135068,
0.0,10.85259483713964,
0.0,8.207881897409884,
0.0,7.487439854277124,
10.0,7.695833172102416,
10.0,7.424868676271217,
10.0,6.731031030844322,
10.0,6.579857286789412,
10.0,10.257766849264092,
3.0,8.327852587443559,
0.0,6.298522677296447,
10.0,9.385054422966975,
10.0,8.170391693458988,
0.0,7.916151881322307,
10.0,6.98120775586764,
10.0,6.922176464130814,
0.0,-0.806174468820064,
0.0,5.780332473554163,
0.0,5.767423113919925,
0.0,5.981597082228812,
0.0,215.21215386942322,
10.0,5.122028231592953,
0.0,4.142413709764377,
0.0,3.864950181873141,
0.0,3.724068333764585,
0.0,3.295354003089117,
0.0,3.7945693187480742,
0.0,2.694355450813789,
0.0,8.079422100573366,
0.0,6.986403062462185,
0.0,4.081984467202499,
0.0,6.986406118037241,
0.0,8.390435385855795,
0.0,5.009254123317155,
0.0,4.901149886791144,
0.0,4.620461165291794,
0.0,4.833808762210621,
0.0,4.524263506067773,
0.0,3.6808478603096493,
0.0,7.107307870971149,
0.0,5.919519208355872,
0.0,4.993908308858795,
0.0,6.370720394642694,
0.0,28.60697918562887,
0.0,5.401701775242921,
0.0,5.733199443334374,
0.0,9.918499167947623,
0.0,-2.8110220827278996,
0.0,6.111693265118542,
0.0,6.745951338284578,
0.0,4.636519782904694,
0.0,2.9767262662186464,
0.0,1.4947536822087912,
0.0,4.274134929629053,
0.0,3.633401613956375,
0.0,3.6316975039738515,
0.0,3.139715877059133,
0.0,3.055289574769708,
0.0,2.861677536521593,
0.0,8.472784375176095,
0.0,7.092749988641312,
0.0,3.9562516644887573,
0.0,7.0927531567192945,
0.0,7.751422995693233,
0.0,4.786607159257918,
10.0,3.8981783491003483,
0.0,4.376880902453597,
0.0,4.697872537964902,
0.0,4.918680538780593,
0.0,4.24575575633586,
0.0,7.996874393604324,
0.0,7.087240805407086,
0.0,4.628919728589805,
0.0,8.065665727388984,
0.0,4.333334111858617,
0.0,4.474333022762178,
0.0,4.123192234687687,
10.0,3.3135334535714205,
0.0,-2.8761209025490246,
0.0,1.6620988383812707,
0.0,12.19575311930372,
0.0,6.3593218719650375,
0.0,1.3802410770042906,
0.0,4.302618270772124,
0.0,0.5650606817262637,
0.0,1.550192252250144,
0.0,0.7641084399588947,
0.0,0.8592891375873299,
0.0,1.2565966241599815,
0.0,-0.4684950480242304,
0.0,9.77162055649405,
