nilai_rating,nilai_prediksi,nilai_MAE
,,4.591449029506638
0.0,5.6152350049307405,
0.0,6.3741935483870975,
0.0,3.574193548387097,
0.0,-1.0940800324119513,
0.0,-0.03835564413598502,
0.0,0.7838709677419354,
0.0,0.2838709677419355,
0.0,-0.21612288804571117,
0.0,-0.2161282007293454,
0.0,0.04065475059347953,
0.0,0.7838709677419354,
0.0,10.8336580361098,
0.0,6.7838709685001914,
0.0,-0.2161282007293454,
0.0,6.783877111954289,
0.0,7.284206430369839,
0.0,0.7838709677419354,
0.0,0.15175040891337782,
0.0,-0.21612872635574404,
0.0,1.8801401944947593,
0.0,3.656776293863961,
0.0,0.7912562241323381,
0.0,0.0,
0.0,8.783887669442727,
0.0,3.4506693240795503,
0.0,3.9318061759595553,
9.0,-0.21612288804571117,
0.0,4.997349000317164,
0.0,4.449446542433038,
0.0,5.5015929249778015,
0.0,-2.3132314286785336,
0.0,8.85483870967742,
0.0,3.553225806451614,
0.0,6.403393537765564,
0.0,5.451948365853709,
0.0,5.653225806451611,
0.0,5.144004328079553,
0.0,0.0,
0.0,0.0,
0.0,0.0,
0.0,0.0,
0.0,0.0,
0.0,0.0,
0.0,0.0,
0.0,0.0,
0.0,0.0,
0.0,10.451612903225808,
0.0,0.0,
0.0,5.451612903225806,
0.0,0.0,
0.0,1.9032258064516132,
0.0,2.2736582035659376,
0.0,6.0,
0.0,8.451612903225808,
0.0,7.451612903225806,
0.0,0.4346808537360015,
0.0,5.188476003662936,
0.0,3.461239263791725,
0.0,5.908711874784671,
0.0,0.43512016151245403,
0.0,-5.6255070098103355,
0.0,-3.338760736208275,
10.0,9.375482921952216,
10.0,11.358655343684564,
9.0,8.558655343684563,
10.0,4.7683327630394015,
0.0,4.906272113908802,
7.0,5.551454222170523,
10.0,5.2683327630394015,
10.0,4.768338907251755,
10.0,4.76833359456812,
10.0,4.967578492079627,
0.0,5.7683327630394015,
10.0,15.818119831407266,
0.0,11.768332763797657,
10.0,4.76833359456812,
0.0,11.768338907251755,
10.0,12.268668225667303,
10.0,5.7683327630394015,
8.0,5.136212204210844,
10.0,4.768333068941722,
10.0,6.618958760067372,
10.0,9.132866728923151,
10.0,8.203931193829362,
10.0,9.791159505365183,
10.0,12.52175246418973,
10.0,8.957215560639948,
0.0,10.41040988692067,
10.0,6.479680941148649,
10.0,9.384673819601268,
0.0,10.735754146501566,
10.0,8.15277945857039,
0.0,0.0,
0.0,7.868550115675018,
0.0,8.868550115675019,
0.0,6.668550115675018,
0.0,-0.9761093507371335,
0.0,8.839517857610502,
0.0,4.768550115675018,
0.0,5.868550115675018,
0.0,4.868550115675111,
0.0,4.86855011567502,
0.0,6.368550115675018,
0.0,-0.13144988432498161,
0.0,7.368550115675018,
0.0,0.0,
0.0,5.368550115675018,
0.0,0.0,
0.0,9.368550115777637,
0.0,6.868550115675017,
0.0,11.711909457941315,
0.0,6.368550115675018,
0.0,8.868550130904998,
0.0,3.3914382913329604,
7.0,-0.9541387247500317,
0.0,8.886865754563752,
10.0,6.868550115675017,
10.0,7.375703139510031,
10.0,5.628383732249081,
10.0,5.868550115675018,
0.0,6.163995862491897,
0.0,9.516393195310723,
0.0,7.053173393114401,
0.0,-1.7737135710680312,
10.0,0.0,
7.0,2.235483870967742,
7.0,10.735819333595645,
0.0,6.735819333595645,
0.0,10.191757160231516,
0.0,5.345192404702813,
0.0,0.0,
0.0,0.0,
